CookerStat, GenerateAssetRegistry=0.088379, Initialize=1.623362, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_0, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track15LeftBP.uasset, AutoPackageBackupDelegate=362.754730, FlushAsyncLoading=0.011977, FlushStreamingFunc=0.060439, BlockTillAllRequestsFinished=0.007413, ResetLoadersForSaveUnMarkAllObjects=0.925437, TagPackageExports=1.962058, BeginCacheForCookedPlatformData=0.003424, SerializeImports=6.083470, GatherLocalizableTextData=2.635464, MarkNames=0.054739, SerializeSummary=0.025090, SerializeNames=0.204131, SerializeGatherableTextData=0.107769, BuildExportMap=0.167068, SortExportsNonSeekfree=0.202421, SortExportsSeekfreeConstructor=0.106059, SortExportsSeekfreeInner=7.089302, SortExportsSeekfree=0.007413, BuildDependencyMap=0.054169, SerializeImportMap=0.016537, SerializeExportMap=0.017673, SerializeDependencyMap=0.060443, SerializeStringAssetReferenceMap=0.003990, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.437915, SerializeExports=2.571601, SerializeBulkData=0.021100, MoveFile=6.797932, UnaccountedTime=4.848417, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_1, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track15RightBP.uasset, AutoPackageBackupDelegate=6.553885, FlushAsyncLoading=0.009123, FlushStreamingFunc=0.047326, BlockTillAllRequestsFinished=0.004563, ResetLoadersForSaveUnMarkAllObjects=0.117458, TagPackageExports=2.062414, BeginCacheForCookedPlatformData=0.003990, SerializeImports=43.246292, GatherLocalizableTextData=2.213515, MarkNames=0.022240, SerializeSummary=0.011973, SerializeNames=0.118602, SerializeGatherableTextData=0.080969, BuildExportMap=0.111759, SortExportsNonSeekfree=0.130005, SortExportsSeekfreeConstructor=0.057589, SortExportsSeekfreeInner=5.646128, SortExportsSeekfree=0.003990, BuildDependencyMap=0.023380, SerializeImportMap=0.009123, SerializeExportMap=0.011403, SerializeDependencyMap=0.055309, SerializeStringAssetReferenceMap=0.003990, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.364359, SerializeExports=1.630202, SerializeBulkData=0.004563, MoveFile=4.967585, UnaccountedTime=0.796571, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_2, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track15RightBP.uasset, AutoPackageBackupDelegate=2.065267, FlushAsyncLoading=0.003420, FlushStreamingFunc=0.097506, BlockTillAllRequestsFinished=0.006843, ResetLoadersForSaveUnMarkAllObjects=0.105485, TagPackageExports=1.747094, BeginCacheForCookedPlatformData=0.002854, SerializeImports=2.203822, GatherLocalizableTextData=3.523272, MarkNames=0.022806, SerializeSummary=0.010833, SerializeNames=0.121456, SerializeGatherableTextData=0.081535, BuildExportMap=0.107199, SortExportsNonSeekfree=0.130575, SortExportsSeekfreeConstructor=0.058163, SortExportsSeekfreeInner=4.448704, SortExportsSeekfree=0.003990, BuildDependencyMap=0.025660, SerializeImportMap=0.009693, SerializeExportMap=0.011403, SerializeDependencyMap=0.003994, SerializeStringAssetReferenceMap=0.001710, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.394579, SerializeExports=1.925565, SerializeBulkData=0.005133, MoveFile=4.142508, UnaccountedTime=0.823371, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_3, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track15LeftBP.uasset, AutoPackageBackupDelegate=2.503749, FlushAsyncLoading=0.003994, FlushStreamingFunc=0.075836, BlockTillAllRequestsFinished=0.004560, ResetLoadersForSaveUnMarkAllObjects=0.078689, TagPackageExports=1.058292, BeginCacheForCookedPlatformData=0.001710, SerializeImports=1.870830, GatherLocalizableTextData=3.895037, MarkNames=0.041626, SerializeSummary=0.015397, SerializeNames=0.192154, SerializeGatherableTextData=0.128865, BuildExportMap=0.164218, SortExportsNonSeekfree=0.182465, SortExportsSeekfreeConstructor=0.086673, SortExportsSeekfreeInner=6.806482, SortExportsSeekfree=0.005133, BuildDependencyMap=0.031929, SerializeImportMap=0.011973, SerializeExportMap=0.014257, SerializeDependencyMap=0.051320, SerializeStringAssetReferenceMap=0.003420, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.431072, SerializeExports=2.356067, SerializeBulkData=0.005133, MoveFile=4.232027, UnaccountedTime=0.781745, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_4, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track30LeftBP.uasset, AutoPackageBackupDelegate=7.798065, FlushAsyncLoading=0.011403, FlushStreamingFunc=0.056449, BlockTillAllRequestsFinished=0.005133, ResetLoadersForSaveUnMarkAllObjects=0.128295, TagPackageExports=1.736261, BeginCacheForCookedPlatformData=0.005133, SerializeImports=2.584148, GatherLocalizableTextData=3.442872, MarkNames=0.025656, SerializeSummary=0.010837, SerializeNames=0.118028, SerializeGatherableTextData=0.101496, BuildExportMap=0.141982, SortExportsNonSeekfree=0.200711, SortExportsSeekfreeConstructor=0.014823, SortExportsSeekfreeInner=6.966710, SortExportsSeekfree=0.007413, BuildDependencyMap=0.038203, SerializeImportMap=0.010263, SerializeExportMap=0.011403, SerializeDependencyMap=0.004560, SerializeStringAssetReferenceMap=0.002854, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.466421, SerializeExports=2.104040, SerializeBulkData=0.006273, MoveFile=5.050838, UnaccountedTime=0.833064, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_5, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Saved/Autosaves/Game/Assets/Tracks/BP/Track30RightBP_Auto1.uasset, AutoPackageBackupDelegate=7.406335, FlushAsyncLoading=0.012543, FlushStreamingFunc=0.068996, BlockTillAllRequestsFinished=0.008553, ResetLoadersForSaveUnMarkAllObjects=0.185315, TagPackageExports=1.702048, BeginCacheForCookedPlatformData=0.002280, SerializeImports=1.824074, GatherLocalizableTextData=2.195843, MarkNames=0.020526, SerializeSummary=0.010833, SerializeNames=0.153385, SerializeGatherableTextData=0.101496, BuildExportMap=0.139128, SortExportsNonSeekfree=0.153385, SortExportsSeekfreeConstructor=0.057589, SortExportsSeekfreeInner=4.613492, SortExportsSeekfree=0.004560, BuildDependencyMap=0.030793, SerializeImportMap=0.011973, SerializeExportMap=0.013687, SerializeDependencyMap=0.043906, SerializeStringAssetReferenceMap=0.002850, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.376903, SerializeExports=2.304182, SerializeBulkData=0.004560, MoveFile=4.034739, UnaccountedTime=0.114609, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_6, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track30RightBP.uasset, AutoPackageBackupDelegate=3.503311, FlushAsyncLoading=0.004560, FlushStreamingFunc=0.108909, BlockTillAllRequestsFinished=0.006273, ResetLoadersForSaveUnMarkAllObjects=0.092372, TagPackageExports=1.132417, BeginCacheForCookedPlatformData=0.002854, SerializeImports=1.708318, GatherLocalizableTextData=2.898332, MarkNames=0.024516, SerializeSummary=0.010837, SerializeNames=0.119742, SerializeGatherableTextData=0.089519, BuildExportMap=0.102639, SortExportsNonSeekfree=0.145398, SortExportsSeekfreeConstructor=0.059303, SortExportsSeekfreeInner=4.056405, SortExportsSeekfree=0.003994, BuildDependencyMap=0.021666, SerializeImportMap=0.009123, SerializeExportMap=0.011403, SerializeDependencyMap=0.038773, SerializeStringAssetReferenceMap=0.002854, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.270844, SerializeExports=1.566343, SerializeBulkData=0.003990, MoveFile=3.788985, UnaccountedTime=0.882100, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_7, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track45LeftBP.uasset, AutoPackageBackupDelegate=8.424714, FlushAsyncLoading=0.015967, FlushStreamingFunc=0.066143, BlockTillAllRequestsFinished=0.005700, ResetLoadersForSaveUnMarkAllObjects=0.139128, TagPackageExports=1.970045, BeginCacheForCookedPlatformData=0.004560, SerializeImports=2.235189, GatherLocalizableTextData=3.923547, MarkNames=0.034213, SerializeSummary=0.013687, SerializeNames=0.165358, SerializeGatherableTextData=0.127152, BuildExportMap=0.202421, SortExportsNonSeekfree=0.204135, SortExportsSeekfreeConstructor=0.061579, SortExportsSeekfreeInner=4.115708, SortExportsSeekfree=0.003994, BuildDependencyMap=0.022806, SerializeImportMap=0.009123, SerializeExportMap=0.010833, SerializeDependencyMap=0.041056, SerializeStringAssetReferenceMap=0.002850, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.267994, SerializeExports=1.581736, SerializeBulkData=0.004563, MoveFile=3.768455, UnaccountedTime=0.851881, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_8, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track45RightBP.uasset, AutoPackageBackupDelegate=19.257952, FlushAsyncLoading=0.022806, FlushStreamingFunc=0.235494, BlockTillAllRequestsFinished=0.022806, ResetLoadersForSaveUnMarkAllObjects=0.340980, TagPackageExports=5.618759, BeginCacheForCookedPlatformData=0.009123, SerializeImports=7.045396, GatherLocalizableTextData=8.496560, MarkNames=0.140838, SerializeSummary=0.041053, SerializeNames=0.623800, SerializeGatherableTextData=0.289094, BuildExportMap=0.550244, SortExportsNonSeekfree=0.676826, SortExportsSeekfreeConstructor=0.261724, SortExportsSeekfreeInner=20.228434, SortExportsSeekfree=0.015963, BuildDependencyMap=0.076409, SerializeImportMap=0.030790, SerializeExportMap=0.038207, SerializeDependencyMap=0.136279, SerializeStringAssetReferenceMap=0.009123, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.367912, SerializeExports=6.217465, SerializeBulkData=0.015397, MoveFile=13.533137, UnaccountedTime=2.840739, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
SavePackageTransactionIdA021317748D9EBEED6EDFBBC33B04FE1_9, Filename=D:/Home/Documents/Unreal Engine Projects/LoseOrDieMultiplayer/Content/Assets/Tracks/BP/Track45LeftBP.uasset, AutoPackageBackupDelegate=6.061803, FlushAsyncLoading=0.005703, FlushStreamingFunc=0.074696, BlockTillAllRequestsFinished=0.005700, ResetLoadersForSaveUnMarkAllObjects=0.108339, TagPackageExports=1.728848, BeginCacheForCookedPlatformData=0.003420, SerializeImports=3.059696, GatherLocalizableTextData=3.644150, MarkNames=0.034213, SerializeSummary=0.014827, SerializeNames=0.185885, SerializeGatherableTextData=0.144262, BuildExportMap=0.156235, SortExportsNonSeekfree=0.191584, SortExportsSeekfreeConstructor=0.116892, SortExportsSeekfreeInner=8.336331, SortExportsSeekfree=0.006273, BuildDependencyMap=0.035353, SerializeImportMap=0.014257, SerializeExportMap=0.016537, SerializeDependencyMap=0.071846, SerializeStringAssetReferenceMap=0.005133, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.421945, SerializeExports=2.426773, SerializeBulkData=0.007413, MoveFile=5.650684, UnaccountedTime=1.127858, RunGuid=RunIDEBBDB4B64F02B589238612A92E805917
